Subnet;Name;IP Address;Type;NE Category;Version;Patch;Manufacturer;Timezone;Synchronization Complete At;Maintained By;Used On;Expiration Date;Create Time;Asset manager;Asset No;Purchased on;Remarks
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187326-RT-01;10.46.177.176;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-16 02:48:34;;;;2018-01-10 15:45:53;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187351-RT-01;10.46.177.177;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-10 15:46:04;;;;2018-01-10 15:45:57;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187402-RT-01;10.47.177.9;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:48:04;;;;2018-01-10 15:45:57;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187406-RT-01;10.47.177.11;AR1220EV;Router;VRP5.16 V200R007C00SPCb00;ARV200R007SPH017;Huawei;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:52:04;;;;2018-01-10 15:45:58;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187440-RT-01;10.46.177.180;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-05 02:51:15;;;;2018-01-10 15:45:58;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187450-RT-01;10.46.177.181;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:52:34;;;;2018-01-10 15:45:59;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187469-RT-01;10.46.177.183;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:48:06;;;;2018-01-10 15:46:00;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-196245-RT-01;10.47.177.119;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-27 02:56:13;;;;2018-01-10 15:46:00;;;;
/МР Южный/R61 Ростовская область;R61-346780-RT-01;10.124.175.59;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:48:35;;;;2018-01-10 15:46:01;;;;
/МР Южный/R61 Ростовская область;R61-347040-RT-01;10.125.175.60;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:49:35;;;;2018-01-10 15:46:03;;;;
/МР Южный/R61 Ростовская область;R61-347044-RT-01;10.124.177.88;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:53:06;;;;2018-01-10 15:46:04;;;;
/МР Южный/R23 Краснодарский край;R23-352147-RT-01;10.117.177.174;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:53:36;;;;2018-01-10 15:46:05;;;;
/МР Южный/R23 Краснодарский край;R23-353602-RT-01;10.116.178.164;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-04 03:17:07;;;;2017-12-28 11:44:29;;;;
/МР Южный/R23 Краснодарский край;R23-353830-RT-01;10.116.178.229;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:58:06;;;;2018-02-20 23:41:18;;;;
/МР Южный/R23 Краснодарский край;R23-353818-RT-01;10.116.178.219;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:58:12;;;;2018-02-20 23:41:18;;;;
/МР Южный/R48 Липецкая область;R48-399903-RT-01;10.98.177.76;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:37:11;;;;2018-02-20 23:41:18;;;;
/МР Южный/R34 Волгоградская область;R34-404002-RT-01;10.112.175.60;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:37:34;;;;2018-02-20 23:41:19;;;;
/МР Центр/R33 Владимирская область;R33-601785-RT-01;10.88.175.64;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:38:03;;;;2018-02-20 23:41:19;;;;
/МР Южный/R23 Краснодарский край;R23-353400-RT-01;10.116.178.131;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:38:04;;;;2018-02-20 23:52:21;;;;
/МР Сибирь/R54 Новосибирская область;R54-632865-RT-01;10.64.177.69;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:41:05;;;;2018-03-23 08:07:16;;;;
/МР Сибирь/R54 Новосибирская область;R54-632902-RT-01;10.65.175.58;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:41:06;;;;2018-03-23 08:16:25;;;;
/МР Сибирь/R24 Красноярский край;R24-660006-RT-01;10.62.177.6;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:48:08;;;;2018-03-23 10:31:46;;;;
/МР Сибирь/R24 Красноярский край;R24-660016-RT-01;10.62.177.9;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:49:54;;;;2018-03-23 10:31:47;;;;
/МР Сибирь/R24 Красноярский край;R24-660042-RT-01;10.62.177.16;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:50:06;;;;2018-03-23 10:31:48;;;;
/МР Сибирь/R24 Красноярский край;R24-660059-RT-01;10.63.177.21;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:50:36;;;;2018-03-23 10:31:50;;;;
/МР Сибирь/R24 Красноярский край;R24-660068-RT-01;10.62.177.24;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:50:36;;;;2018-03-23 10:31:51;;;;
/МР Сибирь/R24 Красноярский край;R24-660075-RT-01;10.63.177.26;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:51:06;;;;2018-03-23 10:31:52;;;;
/МР Сибирь/R24 Красноярский край;R24-660095-RT-01;10.62.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:51:35;;;;2018-03-23 10:31:53;;;;
/МР Сибирь/R24 Красноярский край;R24-660097-RT-01;10.63.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:51:36;;;;2018-03-23 10:31:53;;;;
/МР Сибирь/R24 Красноярский край;R24-660115-RT-01;10.62.177.33;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:52:37;;;;2018-03-23 10:31:55;;;;
/МР Сибирь/R24 Красноярский край;R24-660121-RT-01;10.63.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:52:06;;;;2018-03-23 10:31:56;;;;
/МР Южный/R34 Волгоградская область;R34-403021-RT-01;10.112.177.32;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:50:35;;;;2018-01-27 16:06:40;;;;
/МР Москва/R50 Московская область;R50-142406-RT-01;10.100.177.171;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:51:04;;;;2018-01-27 16:19:41;;;;
/МР Москва/R50 Московская область;R50-143987-RT-01;10.100.178.6;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:51:04;;;;2018-01-27 16:19:42;;;;
/МР Москва/R50 Московская область;R50-143910-RT-01;10.101.177.253;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:51:04;;;;2018-01-27 16:19:42;;;;
/МР Москва/R50 Московская область;R50-143968-RT-01;10.101.178.3;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:51:35;;;;2018-01-27 16:19:42;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427439-RT-01;10.40.177.31;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:51:34;;;;2018-01-27 16:19:43;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427431-RT-01;10.40.178.32;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:56:34;;;;2018-01-27 16:19:43;;;;
/МР Волга-2/R56 Оренбургская область;R56-461201-RT-01;10.26.177.27;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:56:34;;;;2018-01-27 16:19:44;;;;
/МР Волга-2/R56 Оренбургская область;R56-461261-RT-01;10.27.177.113;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:05:35;;;;2018-01-27 16:19:45;;;;
/МР Волга-2/R56 Оренбургская область;R56-461431-RT-01;10.27.177.31;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:59:35;;;;2018-01-27 16:19:46;;;;
/МР Волга-2/R56 Оренбургская область;R56-461505-RT-01;10.26.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:04:35;;;;2018-01-27 16:19:47;;;;
/МР Волга-2/R56 Оренбургская область;R56-462244-RT-01;10.26.177.47;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:06:05;;;;2018-01-27 16:19:47;;;;
/МР Волга-2/R56 Оренбургская область;R56-462275-RT-01;10.27.177.49;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:06:05;;;;2018-01-27 16:19:47;;;;
/МР Волга-2/R56 Оренбургская область;R56-462278-RT-01;10.26.177.49;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:02:44;;;;2018-01-27 16:19:48;;;;
/МР Волга-2/R56 Оренбургская область;R56-462280-RT-01;10.27.177.50;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:05:05;;;;2018-01-27 16:19:49;;;;
/МР Волга-2/R56 Оренбургская область;R56-462281-RT-01;10.26.177.51;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:05:05;;;;2018-01-27 16:19:50;;;;
/МР Волга-2/R56 Оренбургская область;R56-462360-RT-01;10.26.177.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:04:37;;;;2018-01-27 16:19:50;;;;
/МР Волга-2/R56 Оренбургская область;R56-462433-RT-01;10.26.177.63;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:03:44;;;;2018-01-27 16:19:52;;;;
/МР Волга-2/R56 Оренбургская область;R56-462840-RT-01;10.27.177.253;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 02:58:37;;;;2018-01-27 16:19:52;;;;
/МР Южный/R61 Ростовская область;R61-344032-RT-01;10.124.177.8;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:17:08;;;;2018-02-01 15:00:57;;;;
/МР Южный/R61 Ростовская область;R61-346914-RT-01;10.124.177.77;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:17:38;;;;2018-02-01 15:00:58;;;;
/МР Южный/R61 Ростовская область;R61-346406-RT-01;10.125.177.37;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:17:38;;;;2018-02-01 15:00:58;;;;
/МР Южный/R61 Ростовская область;R61-346350-RT-01;10.124.175.55;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:18:09;;;;2018-02-01 15:00:59;;;;
/МР Южный/R61 Ростовская область;R61-346312-RT-01;10.124.177.27;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:18:41;;;;2018-02-01 15:00:59;;;;
/МР Южный/R61 Ростовская область;R61-346527-RT-01;10.125.177.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:19:09;;;;2018-02-01 15:01:01;;;;
/МР Южный/R61 Ростовская область;R61-346970-RT-01;10.125.177.80;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:19:08;;;;2018-02-01 15:01:01;;;;
/МР Южный/R61 Ростовская область;R61-344056-RT-01;10.125.177.12;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:19:08;;;;2018-02-01 15:01:01;;;;
/МР Южный/R61 Ростовская область;R61-347042-RT-01;10.125.177.81;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-07 03:19:38;;;;2018-02-01 15:01:02;;;;
/МР Южный/R61 Ростовская область;R61-347540-RT-01;10.124.175.63;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:57:35;;;;2018-02-01 15:01:03;;;;
/МР Южный/R61 Ростовская область;R61-347640-RT-01;10.125.177.103;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:58:05;;;;2018-02-01 15:01:04;;;;
/МР Южный/R61 Ростовская область;R61-347872-RT-01;10.124.177.117;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:58:35;;;;2018-02-01 15:01:05;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188337-RT-01;10.47.178.94;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-22 03:17:10;;;;2018-02-06 12:26:54;;;;
/МР Центр/R40 Калужская область;R40-249027-RT-01;10.94.177.25;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-02-06 12:32:39;;;;2018-02-06 12:32:35;;;;
/МР Центр/R62 Рязанская область;R62-391730-RT-01;10.103.177.155;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-03-17 03:16:08;;;;2018-02-06 12:35:17;;;;
/МР Центр/R62 Рязанская область;R62-391557-RT-01;10.103.177.47;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-02-13 11:31:16;;;;2018-02-13 11:31:10;;;;
/МР Сибирь/R55 Омская область;R55-644043-RT-01;10.66.175.50;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 03:04:12;;;;2018-02-13 11:31:11;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427413-RT-01;10.40.177.143;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 03:04:12;;;;2018-02-13 12:36:10;;;;
/МР Сибирь/R54 Новосибирская область;R54-632640-RT-01;10.64.177.61;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 03:04:35;;;;2018-02-13 12:36:10;;;;
/МР Южный/R23 Краснодарский край;R23-353475-RT-01;10.116.177.98;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:53:36;;;;2018-01-10 15:46:06;;;;
/МР Южный/R23 Краснодарский край;R23-353502-RT-01;10.117.177.98;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:53:34;;;;2018-01-10 15:46:06;;;;
/МР Южный/R23 Краснодарский край;R23-353671-RT-01;10.116.178.193;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:54:04;;;;2018-01-10 15:46:07;;;;
/МР Южный/R23 Краснодарский край;R23-353672-RT-01;10.117.178.193;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:54:04;;;;2018-01-10 15:46:07;;;;
/МР Южный/R23 Краснодарский край;R23-353700-RT-01;10.117.178.194;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:54:35;;;;2018-01-10 15:46:07;;;;
/МР Южный/R23 Краснодарский край;R23-353714-RT-01;10.117.178.200;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:54:35;;;;2018-01-10 15:46:08;;;;
/МР Южный/R23 Краснодарский край;R23-353741-RT-01;10.117.178.203;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:54:38;;;;2018-01-10 15:46:10;;;;
/МР Южный/R23 Краснодарский край;R23-353744-RT-01;10.116.178.202;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-08 02:55:06;;;;2018-01-10 15:46:11;;;;
/МР Южный/R23 Краснодарский край;R23-353761-RT-01;10.117.178.210;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:25:14;;;;2018-01-10 15:46:12;;;;
/МР Южный/R23 Краснодарский край;R23-353771-RT-01;10.117.178.215;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:25:14;;;;2018-01-10 15:46:13;;;;
/МР Южный/R23 Краснодарский край;R23-353712-RT-01;10.116.178.200;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-09 02:25:34;;;;2018-01-10 15:46:14;;;;
/МР Южный/R23 Краснодарский край;R23-353983-RT-01;10.116.178.239;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:30:35;;;;2018-01-10 15:46:16;;;;
/МР Южный/R23 Краснодарский край;R23-353995-RT-01;10.117.178.241;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:20:04;;;;2018-01-10 15:46:17;;;;
/МР Южный/R23 Краснодарский край;R23-354004-RT-01;10.117.179.81;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:25:35;;;;2018-01-10 15:46:17;;;;
/МР Южный/R23 Краснодарский край;R23-354053-RT-01;10.117.177.126;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:16:12;;;;2018-01-10 15:46:17;;;;
/МР Южный/R23 Краснодарский край;R23-354064-RT-01;10.117.177.127;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:20:04;;;;2018-01-10 15:46:18;;;;
/МР Южный/R23 Краснодарский край;R23-354066-RT-01;10.117.177.128;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:20:05;;;;2018-01-10 15:46:18;;;;
/МР Волга-2/R02 Республика Башкортостан;R02-452686-RT-01;10.32.177.62;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:16:43;;;;2018-01-10 15:46:20;;;;
/МР Сибирь/R24 Красноярский край;R24-660123-RT-01;10.63.177.35;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:52:37;;;;2018-03-23 10:31:56;;;;
/МР Сибирь/R24 Красноярский край;R24-660125-RT-01;10.63.177.36;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:53:06;;;;2018-03-23 10:31:58;;;;
/МР Сибирь/R24 Красноярский край;R24-660130-RT-01;10.63.177.37;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:53:06;;;;2018-03-23 10:31:59;;;;
/МР Сибирь/R24 Красноярский край;R24-662050-RT-01;10.63.177.41;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 02:53:51;;;;2018-03-23 10:32:00;;;;
/МР Сибирь/R24 Красноярский край;R24-662204-RT-01;10.62.177.51;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:59:39;;;;2018-03-23 10:32:01;;;;
/МР Сибирь/R24 Красноярский край;R24-662314-RT-01;10.62.177.57;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:00:40;;;;2018-03-23 10:32:02;;;;
/МР Сибирь/R24 Красноярский край;R24-662713-RT-01;10.62.177.70;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:01:09;;;;2018-03-23 10:32:04;;;;
/МР Сибирь/R24 Красноярский край;R24-662733-RT-01;10.63.177.170;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:01:45;;;;2018-03-23 10:32:06;;;;
/МР Сибирь/R24 Красноярский край;R24-663185-RT-01;10.62.177.86;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:01:41;;;;2018-03-23 10:32:06;;;;
/МР Сибирь/R24 Красноярский край;R24-663437-RT-01;10.63.177.225;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:02:13;;;;2018-03-23 10:32:07;;;;
/МР Сибирь/R24 Красноярский край;R24-663580-RT-01;10.63.177.98;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:02:11;;;;2018-03-23 10:32:07;;;;
/МР Сибирь/R24 Красноярский край;R24-663692-RT-01;10.62.177.105;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:02:42;;;;2018-03-23 10:32:12;;;;
/МР Сибирь/R24 Красноярский край;R24-663953-RT-01;10.63.178.18;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:03:14;;;;2018-03-23 10:32:13;;;;
/МР Сибирь/R24 Красноярский край;R24-663977-RT-01;10.62.178.22;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 03:03:17;;;;2018-03-23 10:32:13;;;;
